operator_id,wait_avg_op,wait_avg_internal,conv_missed_ratio,conv_missed_ratio_internas,conv_out_total,op_type,calls_count_total,outbound_calls_avg,flag_low_outbound_conv_total,flag_low_outbound_calls_avg,flag_low_outbound_calls_total,flag_wait_avg_op,flag_wait_avg_internal,flag_conv_missed_ratio,flag_conv_missed_ratio_internas,num_flags,is_inefficient,grupo
914626,,,,,1.0,outbound,1.0,1.0,True,True,True,,,False,False,3,True,Ineficientes
914816,,,,,4.0,outbound,4.0,1.0,False,True,True,,,False,False,2,True,Ineficientes
917890,,,,,1.0,outbound,1.0,1.0,True,True,True,,,False,False,3,True,Ineficientes
919162,,,,,1.0,outbound,2.0,2.0,True,False,True,,,False,False,2,True,Ineficientes
919204,303.0833333333333,,0.23529411764705882,,7.0,inbound,,,False,False,False,True,,False,False,1,True,Ineficientes
919206,318.94117647058823,,0.21052631578947367,,1.0,inbound,,,False,False,False,True,,False,False,1,True,Ineficientes
919302,,,,,2.0,outbound,1.0,1.0,False,True,True,,,False,False,2,True,Ineficientes
919364,,,,,1.0,outbound,7.0,7.0,True,False,True,,,False,False,2,True,Ineficientes
919418,,,,,1.0,outbound,2.0,2.0,True,False,True,,,False,False,2,True,Ineficientes
919504,,,,,1.0,outbound,28.0,28.0,True,False,False,,,False,False,1,True,Ineficientes
919552,515.1833333333333,,,,39.0,mixed,,,False,False,False,True,,False,False,1,True,Ineficientes
919554,453.33333333333326,,,,6.0,inbound,,,False,False,False,True,,False,False,1,True,Ineficientes
919794,690.9285714285714,,0.03125,,10.0,inbound,,,False,False,False,True,,False,False,1,True,Ineficientes
924370,,,,,3.0,outbound,3.0,1.0,False,True,True,,,False,False,2,True,Ineficientes
924572,,,,,1.0,outbound,1.0,1.0,True,True,True,,,False,False,3,True,Ineficientes
924928,55.07142857142857,207.0,,,8.0,mixed,,,False,False,False,False,True,False,False,1,True,Ineficientes
926490,25.166666666666668,31.666666666666668,,0.3333333333333333,37.0,mixed,,,False,False,False,False,True,False,True,2,True,Ineficientes
928518,,,,,1.0,outbound,25.0,25.0,True,False,False,,,False,False,1,True,Ineficientes
929340,62.6,36.0,,,,unknown,,,False,False,False,True,True,False,False,2,True,Ineficientes
930692,,,,,1.0,outbound,6.0,6.0,True,False,True,,,False,False,2,True,Ineficientes
931458,296.74285714285713,43.0,0.1568627450980392,,67.0,mixed,,,False,False,False,True,True,False,False,2,True,Ineficientes
932246,,,,,1.0,outbound,1.0,1.0,True,True,True,,,False,False,3,True,Ineficientes
933452,,,,,4.0,outbound,4.0,1.0,False,True,True,,,False,False,2,True,Ineficientes
934098,35.666666666666664,26.0,0.3333333333333333,0.5,,unknown,,,False,False,False,False,False,True,True,2,True,Ineficientes
934426,,,,,1.0,outbound,1.0,1.0,True,True,True,,,False,False,3,True,Ineficientes
934534,64.69444444444444,10.5,,1.0,,unknown,,,False,False,False,True,False,False,True,2,True,Ineficientes
935246,,,,,3.0,outbound,4.0,1.3333333333333333,False,True,True,,,False,False,2,True,Ineficientes
935958,40.94117647058823,27.666666666666668,,0.3333333333333333,,unknown,,,False,False,False,False,False,False,True,1,True,Ineficientes
936296,,,,,2.0,outbound,3.0,1.5,False,True,True,,,False,False,2,True,Ineficientes
937432,12.0,,0.3333333333333333,,,unknown,,,False,False,False,False,,True,False,1,True,Ineficientes
937716,,,,,1.0,outbound,1.0,1.0,True,True,True,,,False,False,3,True,Ineficientes
937732,61.0,51.666666666666664,0.03225806451612903,,49.0,mixed,,,False,False,False,True,True,False,False,2,True,Ineficientes
937736,115.3,66.25,0.06666666666666667,,53.0,mixed,,,False,False,False,True,True,False,False,2,True,Ineficientes
937752,127.61764705882352,39.75,,,49.0,mixed,,,False,False,False,True,True,False,False,2,True,Ineficientes
937760,101.51612903225806,66.0,,,59.0,mixed,,,False,False,False,True,True,False,False,2,True,Ineficientes
937770,,,,,1.0,outbound,1.0,1.0,True,True,True,,,False,False,3,True,Ineficientes
937772,,,,,1.0,outbound,1.0,1.0,True,True,True,,,False,False,3,True,Ineficientes
937778,,,,,1.0,outbound,1.0,1.0,True,True,True,,,False,False,3,True,Ineficientes
937812,72.5,114.0,,,50.0,mixed,,,False,False,False,True,True,False,False,2,True,Ineficientes
937872,,,,,1.0,outbound,1.0,1.0,True,True,True,,,False,False,3,True,Ineficientes
937966,64.63333333333334,53.5,0.06666666666666667,,58.0,mixed,,,False,False,False,True,True,False,False,2,True,Ineficientes
938078,,,,,1.0,outbound,26.0,26.0,True,False,False,,,False,False,1,True,Ineficientes
938414,238.55555555555551,,0.2222222222222222,,18.0,mixed,,,False,False,False,True,,False,False,1,True,Ineficientes
939236,,,,,3.0,outbound,5.0,1.6666666666666667,False,True,True,,,False,False,2,True,Ineficientes
939736,,,,,4.0,outbound,6.0,1.5,False,True,True,,,False,False,2,True,Ineficientes
940610,,4.0,,,1.0,outbound,1.0,1.0,True,True,True,,False,False,False,3,True,Ineficientes
940782,,,,,1.0,outbound,2.0,2.0,True,False,True,,,False,False,2,True,Ineficientes
940802,,,,,3.0,outbound,4.0,1.3333333333333333,False,True,True,,,False,False,2,True,Ineficientes
940814,,,,,2.0,outbound,2.0,1.0,False,True,True,,,False,False,2,True,Ineficientes
940848,,,,,2.0,outbound,2.0,1.0,False,True,True,,,False,False,2,True,Ineficientes
941740,,,,,4.0,outbound,4.0,1.0,False,True,True,,,False,False,2,True,Ineficientes
941810,,,,,1.0,outbound,1.0,1.0,True,True,True,,,False,False,3,True,Ineficientes
941842,,,,,3.0,outbound,3.0,1.0,False,True,True,,,False,False,2,True,Ineficientes
944216,160.92307692307693,,0.25,,37.0,mixed,,,False,False,False,True,,False,False,1,True,Ineficientes
944218,187.41666666666666,,0.20833333333333334,,42.0,mixed,,,False,False,False,True,,False,False,1,True,Ineficientes
944220,187.41176470588235,,0.21568627450980393,,55.0,mixed,,,False,False,False,True,,False,False,1,True,Ineficientes
944222,139.26666666666668,,0.2222222222222222,,51.0,mixed,,,False,False,False,True,,False,False,1,True,Ineficientes
944226,153.58,,0.26,,38.0,mixed,,,False,False,False,True,,False,False,1,True,Ineficientes
945074,,,,,1.0,outbound,3.0,3.0,True,False,True,,,False,False,2,True,Ineficientes
945274,,,,,1.0,outbound,1.0,1.0,True,True,True,,,False,False,3,True,Ineficientes
945898,,,,,1.0,outbound,3.0,3.0,True,False,True,,,False,False,2,True,Ineficientes
946072,,6.0,,,1.0,outbound,1.0,1.0,True,True,True,,False,False,False,3,True,Ineficientes
947480,,,,,1.0,outbound,1.0,1.0,True,True,True,,,False,False,3,True,Ineficientes
947596,,,,,1.0,outbound,1.0,1.0,True,True,True,,,False,False,3,True,Ineficientes
952948,170.84848484848482,,0.21212121212121213,,48.0,mixed,,,False,False,False,True,,False,False,1,True,Ineficientes
953362,,,,,2.0,outbound,3.0,1.5,False,True,True,,,False,False,2,True,Ineficientes
953460,,,,,4.0,outbound,5.0,1.25,False,True,True,,,False,False,2,True,Ineficientes
954376,,,,,1.0,outbound,1.0,1.0,True,True,True,,,False,False,3,True,Ineficientes
954378,,,,,1.0,outbound,1.0,1.0,True,True,True,,,False,False,3,True,Ineficientes
955094,,,,,1.0,outbound,1.0,1.0,True,True,True,,,False,False,3,True,Ineficientes
957022,,,,,4.0,outbound,6.0,1.5,False,True,True,,,False,False,2,True,Ineficientes
957922,13.0,,0.5,,3.0,mixed,,,False,False,False,False,,True,False,1,True,Ineficientes
958440,,,,,1.0,outbound,1.0,1.0,True,True,True,,,False,False,3,True,Ineficientes
958444,,,,,2.0,outbound,2.0,1.0,False,True,True,,,False,False,2,True,Ineficientes
958672,,,,,2.0,outbound,2.0,1.0,False,True,True,,,False,False,2,True,Ineficientes
960670,,,,,2.0,outbound,3.0,1.5,False,True,True,,,False,False,2,True,Ineficientes
962904,,,,,1.0,outbound,2.0,2.0,True,False,True,,,False,False,2,True,Ineficientes
963716,,,,,1.0,outbound,1.0,1.0,True,True,True,,,False,False,3,True,Ineficientes
969268,,,,,1.0,outbound,3.0,3.0,True,False,True,,,False,False,2,True,Ineficientes
969286,,,,,4.0,outbound,6.0,1.5,False,True,True,,,False,False,2,True,Ineficientes
970250,,,,,1.0,outbound,1.0,1.0,True,True,True,,,False,False,3,True,Ineficientes
970258,,,,,1.0,outbound,1.0,1.0,True,True,True,,,False,False,3,True,Ineficientes
970486,,,,,4.0,outbound,6.0,1.5,False,True,True,,,False,False,2,True,Ineficientes
973120,,,,,2.0,outbound,3.0,1.5,False,True,True,,,False,False,2,True,Ineficientes
882478,13.0,63.0,,,,unknown,,,False,False,False,False,True,False,False,1,False,Borderline
893420,86.6875,20.0,0.020833333333333332,,20.0,inbound,,,False,False,False,True,False,False,False,1,False,Borderline
893804,121.83333333333331,6.2,0.058823529411764705,,150.0,mixed,,,False,False,False,True,False,False,False,1,False,Borderline
901178,98.0,3.75,,,11.0,inbound,,,False,False,False,True,False,False,False,1,False,Borderline
901880,96.20202020202021,4.888888888888889,0.10101010101010101,,167.0,mixed,,,False,False,False,True,False,False,False,1,False,Borderline
901884,87.52325581395348,16.555555555555557,,,167.0,mixed,,,False,False,False,True,False,False,False,1,False,Borderline
903512,78.92857142857143,28.333333333333332,,,,unknown,,,False,False,False,True,False,False,False,1,False,Borderline
906680,134.16981132075472,29.0,,,54.0,mixed,,,False,False,False,True,False,False,False,1,False,Borderline
908958,299.56962025316454,21.307692307692307,,,42.0,mixed,,,False,False,False,True,False,False,False,1,False,Borderline
908960,182.80232558139534,24.681818181818183,0.05813953488372093,,50.0,mixed,,,False,False,False,True,False,False,False,1,False,Borderline
909134,108.015625,26.0,,,5.0,inbound,,,False,False,False,True,False,False,False,1,False,Borderline
909624,27.0,74.0,,,,unknown,,,False,False,False,False,True,False,False,1,False,Borderline
910018,59.54166666666666,27.0,,,,unknown,,,False,False,False,True,False,False,False,1,False,Borderline
919218,25.5,39.5,,,24.0,mixed,,,False,False,False,False,True,False,False,1,False,Borderline
921306,165.66666666666666,7.0,0.08695652173913043,,79.0,mixed,,,False,False,False,True,False,False,False,1,False,Borderline
921318,380.56410256410254,23.0,0.09259259259259259,,82.0,mixed,,,False,False,False,True,False,False,False,1,False,Borderline
924930,36.09090909090909,31.5,0.09090909090909091,,47.0,mixed,,,False,False,False,False,True,False,False,1,False,Borderline
924946,48.66666666666666,34.5,,,10.0,mixed,,,False,False,False,False,True,False,False,1,False,Borderline
924948,18.2,45.0,0.1,,57.0,mixed,,,False,False,False,False,True,False,False,1,False,Borderline
924954,49.4,36.666666666666664,0.1,,29.0,mixed,,,False,False,False,False,True,False,False,1,False,Borderline
924956,32.11764705882353,38.0,,,16.0,mixed,,,False,False,False,False,True,False,False,1,False,Borderline
924958,20.0,54.0,,,48.0,mixed,,,False,False,False,False,True,False,False,1,False,Borderline
924960,39.73076923076923,29.4,0.038461538461538464,,61.0,mixed,,,False,False,False,False,True,False,False,1,False,Borderline
925106,36.84615384615385,43.5,,,,unknown,,,False,False,False,False,True,False,False,1,False,Borderline
937708,82.3,16.5,,,60.0,mixed,,,False,False,False,True,False,False,False,1,False,Borderline
937762,39.86206896551724,31.0,,,58.0,mixed,,,False,False,False,False,True,False,False,1,False,Borderline
937774,84.63636363636364,28.0,,,17.0,mixed,,,False,False,False,True,False,False,False,1,False,Borderline
937788,52.692307692307686,37.0,,,54.0,mixed,,,False,False,False,False,True,False,False,1,False,Borderline
937808,46.25,38.0,0.03571428571428571,,56.0,mixed,,,False,False,False,False,True,False,False,1,False,Borderline
937856,14.0,36.0,,,19.0,mixed,,,False,False,False,False,True,False,False,1,False,Borderline
937902,102.35714285714285,27.5,0.03571428571428571,,61.0,mixed,,,False,False,False,True,False,False,False,1,False,Borderline
939762,360.10526315789474,13.666666666666666,,,76.0,mixed,,,False,False,False,True,False,False,False,1,False,Borderline
940458,35.35294117647059,58.0,,,22.0,mixed,,,False,False,False,False,True,False,False,1,False,Borderline
940508,42.0,41.0,,,,unknown,,,False,False,False,False,True,False,False,1,False,Borderline
940588,147.9318181818182,13.375,,,14.0,inbound,,,False,False,False,True,False,False,False,1,False,Borderline
940616,113.53571428571428,6.333333333333333,0.10714285714285715,,15.0,mixed,,,False,False,False,True,False,False,False,1,False,Borderline
940622,121.68,5.666666666666667,0.04,,19.0,mixed,,,False,False,False,True,False,False,False,1,False,Borderline
940624,115.0,19.571428571428573,,,36.0,mixed,,,False,False,False,True,False,False,False,1,False,Borderline
940630,216.45945945945945,10.25,0.05405405405405406,,8.0,inbound,,,False,False,False,True,False,False,False,1,False,Borderline
940634,127.53846153846153,7.5,0.038461538461538464,,22.0,mixed,,,False,False,False,True,False,False,False,1,False,Borderline
940652,64.07692307692308,25.5,,,10.0,mixed,,,False,False,False,True,False,False,False,1,False,Borderline
940658,126.40625,27.199999999999996,0.125,,34.0,mixed,,,False,False,False,True,False,False,False,1,False,Borderline
945046,87.91666666666667,10.0,0.16666666666666666,,5.0,inbound,,,False,False,False,True,False,False,False,1,False,Borderline
945052,90.75,20.0,,,7.0,mixed,,,False,False,False,True,False,False,False,1,False,Borderline
948286,150.84848484848484,6.5,0.09090909090909091,,,unknown,,,False,False,False,True,False,False,False,1,False,Borderline
951506,99.8125,15.0,,,7.0,mixed,,,False,False,False,True,False,False,False,1,False,Borderline
951508,216.20689655172413,24.0,,,11.0,inbound,,,False,False,False,True,False,False,False,1,False,Borderline
962268,62.7,15.0,,,17.0,mixed,,,False,False,False,True,False,False,False,1,False,Borderline
964666,71.625,5.0,,,1.0,mixed,,,False,False,False,True,False,False,False,1,False,Borderline
964712,42.0,40.0,,,2.0,mixed,,,False,False,False,False,True,False,False,1,False,Borderline
880240,,,,,7.0,outbound,41.0,5.857142857142857,False,False,False,,,False,False,0,False,Borderline
881278,,,,,5.0,outbound,12.0,2.4,False,False,False,,,False,False,0,False,Borderline
887280,,,,,6.0,outbound,8.0,1.3333333333333333,False,True,False,,,False,False,1,False,Borderline
887992,,,,,6.0,outbound,47.0,7.833333333333333,False,False,False,,,False,False,0,False,Borderline
891746,,,,,5.0,outbound,33.0,6.6,False,False,False,,,False,False,0,False,Borderline
892800,,,,,3.0,outbound,8.0,2.6666666666666665,False,False,False,,,False,False,0,False,Borderline
893700,,,,,3.0,outbound,6.0,2.0,False,False,True,,,False,False,1,False,Borderline
894934,,,,,3.0,outbound,19.0,6.333333333333333,False,False,False,,,False,False,0,False,Borderline
896384,,,,,3.0,outbound,28.0,9.333333333333334,False,False,False,,,False,False,0,False,Borderline
897894,,,,,5.0,outbound,19.0,3.8,False,False,False,,,False,False,0,False,Borderline
898902,,,,,7.0,outbound,22.0,3.142857142857143,False,False,False,,,False,False,0,False,Borderline
909308,,,,,3.0,outbound,15.0,5.0,False,False,False,,,False,False,0,False,Borderline
910926,,,,,7.0,outbound,25.0,3.5714285714285716,False,False,False,,,False,False,0,False,Borderline
915504,,,,,7.0,outbound,33.0,4.714285714285714,False,False,False,,,False,False,0,False,Borderline
916596,,,,,3.0,outbound,30.0,10.0,False,False,False,,,False,False,0,False,Borderline
919188,,,,,4.0,outbound,13.0,4.333333333333333,False,False,False,,,False,False,0,False,Borderline
919192,,,,,3.0,outbound,4.0,4.0,False,False,True,,,False,False,1,False,Borderline
919196,,,,,5.0,outbound,55.0,13.75,False,False,False,,,False,False,0,False,Borderline
919198,,,,,7.0,outbound,25.0,12.5,False,False,False,,,False,False,0,False,Borderline
919202,,,,,7.0,outbound,62.0,20.666666666666668,False,False,False,,,False,False,0,False,Borderline
919306,,,,,7.0,outbound,50.0,12.5,False,False,False,,,False,False,0,False,Borderline
919314,,,,,3.0,outbound,33.0,11.0,False,False,False,,,False,False,0,False,Borderline
919372,,,,,7.0,outbound,28.0,7.0,False,False,False,,,False,False,0,False,Borderline
919376,,,,,6.0,outbound,,,False,False,False,,,False,False,0,False,Borderline
919382,,,,,4.0,outbound,27.0,13.5,False,False,False,,,False,False,0,False,Borderline
919476,,,,,4.0,outbound,57.0,19.0,False,False,False,,,False,False,0,False,Borderline
919482,,,,,5.0,outbound,45.0,22.5,False,False,False,,,False,False,0,False,Borderline
920414,,,,,3.0,outbound,25.0,25.0,False,False,False,,,False,False,0,False,Borderline
921592,,,,,3.0,outbound,28.0,28.0,False,False,False,,,False,False,0,False,Borderline
921596,,,,,4.0,outbound,93.0,23.25,False,False,False,,,False,False,0,False,Borderline
922710,,,,,6.0,outbound,22.0,22.0,False,False,False,,,False,False,0,False,Borderline
928228,,,,,4.0,outbound,47.0,11.75,False,False,False,,,False,False,0,False,Borderline
929428,,,,,6.0,outbound,40.0,10.0,False,False,False,,,False,False,0,False,Borderline
932088,,,,,3.0,outbound,12.0,4.0,False,False,False,,,False,False,0,False,Borderline
937650,,,,,5.0,outbound,12.0,3.0,False,False,False,,,False,False,0,False,Borderline
937786,,13.5,,,4.0,outbound,10.0,2.5,False,False,False,,False,False,False,0,False,Borderline
937870,,,,,4.0,outbound,13.0,3.25,False,False,False,,,False,False,0,False,Borderline
938072,,,,,3.0,outbound,44.0,22.0,False,False,False,,,False,False,0,False,Borderline
939718,,,,,4.0,outbound,10.0,2.5,False,False,False,,,False,False,0,False,Borderline
940486,,,,,4.0,outbound,17.0,4.25,False,False,False,,,False,False,0,False,Borderline
940596,,4.0,,,5.0,outbound,23.0,11.5,False,False,False,,False,False,False,0,False,Borderline
941838,,,,,4.0,outbound,9.0,2.25,False,False,False,,,False,False,0,False,Borderline
942174,,,,,3.0,outbound,6.0,2.0,False,False,True,,,False,False,1,False,Borderline
945278,,,,,4.0,outbound,5.0,5.0,False,False,True,,,False,False,1,False,Borderline
945310,,,,,6.0,outbound,18.0,18.0,False,False,False,,,False,False,0,False,Borderline
945322,,,,,7.0,outbound,73.0,24.333333333333332,False,False,False,,,False,False,0,False,Borderline
945894,,,,,6.0,outbound,35.0,8.75,False,False,False,,,False,False,0,False,Borderline
945900,,,,,6.0,outbound,15.0,3.75,False,False,False,,,False,False,0,False,Borderline
945904,,,,,6.0,outbound,27.0,5.4,False,False,False,,,False,False,0,False,Borderline
952116,,,,,6.0,outbound,83.0,16.6,False,False,False,,,False,False,0,False,Borderline
952458,,,,,6.0,outbound,35.0,7.0,False,False,False,,,False,False,0,False,Borderline
953458,,,,,6.0,outbound,59.0,9.833333333333334,False,False,False,,,False,False,0,False,Borderline
955820,,,,,6.0,outbound,9.0,1.5,False,True,False,,,False,False,1,False,Borderline
958480,,,,,6.0,outbound,82.0,13.666666666666666,False,False,False,,,False,False,0,False,Borderline
959118,,,,,6.0,outbound,14.0,2.3333333333333335,False,False,False,,,False,False,0,False,Borderline
965232,,,,,5.0,outbound,34.0,6.8,False,False,False,,,False,False,0,False,Borderline
965328,,,,,7.0,outbound,27.0,3.857142857142857,False,False,False,,,False,False,0,False,Borderline
969386,,,,,7.0,outbound,53.0,7.571428571428571,False,False,False,,,False,False,0,False,Borderline
970484,,,,,3.0,outbound,7.0,2.3333333333333335,False,False,True,,,False,False,1,False,Borderline
972410,,,,,4.0,outbound,77.0,19.25,False,False,False,,,False,False,0,False,Borderline
